成交时间,成交价格,价格变动,成交量,成交金额,性质
14:45:30,18.37,0.0,82,150634,卖盘
14:45:33,18.37,0.0,2,3674,卖盘
14:45:36,18.38,0.01,72,132327,买盘
14:45:39,18.38,0.0,11,20217,买盘
14:45:42,18.37,-0.01,4,7350,卖盘
14:45:45,18.38,0.01,30,55126,买盘
14:45:48,18.37,-0.01,294,540088,卖盘
14:45:51,18.37,0.0,9,16533,卖盘
14:45:54,18.37,0.0,26,47762,卖盘
14:45:57,18.37,0.0,9,16533,卖盘
14:46:00,18.37,0.0,110,202139,卖盘
14:46:03,18.37,0.0,3,5511,卖盘
14:46:06,18.38,0.01,15,27568,买盘
14:46:09,18.38,0.0,78,143362,买盘
14:46:12,18.38,0.0,32,58815,买盘
14:46:15,18.37,-0.01,28,51436,卖盘
14:46:18,18.37,0.0,1,1837,卖盘
14:46:21,18.37,0.0,38,69806,卖盘
14:46:24,18.38,0.01,68,124982,买盘
14:46:27,18.38,0.0,19,34921,卖盘
14:46:30,18.38,0.0,23,42273,买盘
14:46:33,18.37,-0.01,41,75321,卖盘
14:46:36,18.39,0.02,41,75396,买盘
14:46:39,18.37,-0.02,23,42271,卖盘
14:46:42,18.38,0.01,27,49623,买盘
14:46:45,18.38,0.0,10,18380,买盘
14:46:48,18.37,-0.01,1,1837,卖盘
14:46:51,18.37,0.0,24,44088,卖盘
14:46:54,18.38,0.01,5,9187,买盘
14:46:57,18.37,-0.01,33,60621,卖盘
14:47:00,18.37,0.0,6,11022,卖盘
14:47:03,18.38,0.01,11,20217,买盘
14:47:06,18.38,0.0,61,112085,买盘
14:47:09,18.38,0.0,70,128628,买盘
14:47:12,18.38,0.0,64,117606,买盘
14:47:15,18.39,0.01,50,91938,买盘
14:47:18,18.38,-0.01,16,29406,卖盘
14:47:21,18.37,-0.01,18,33066,卖盘
14:47:24,18.38,0.01,33,60648,买盘
14:47:27,18.37,-0.01,9,16541,卖盘
14:47:30,18.38,0.01,32,58785,买盘
14:47:33,18.39,0.01,25,45963,买盘
14:47:36,18.38,-0.01,56,102898,买盘
14:47:39,18.39,0.01,20,36766,买盘
14:47:42,18.38,-0.01,154,282912,中性盘
14:47:45,18.37,-0.01,4,7350,卖盘
14:47:48,18.38,0.01,8,14703,买盘
14:47:51,18.38,0.0,11,20216,买盘
14:47:54,18.37,-0.01,9,16538,卖盘
14:47:57,18.37,0.0,1,1837,卖盘
14:48:00,18.37,0.0,44,80834,卖盘
14:48:03,18.38,0.01,22,40427,买盘
14:48:06,18.38,0.0,32,58798,买盘
14:48:09,18.37,-0.01,40,73510,卖盘
14:48:12,18.37,0.0,1,1837,卖盘
14:48:15,18.37,0.0,1,1837,卖盘
14:48:18,18.38,0.01,15,27557,买盘
14:48:21,18.38,0.0,4,7351,买盘
14:48:24,18.37,-0.01,3,5511,卖盘
14:48:27,18.38,0.01,5,9189,买盘
14:48:30,18.37,-0.01,5,9185,卖盘
14:48:33,18.37,0.0,737,1355579,卖盘
14:48:36,18.38,0.01,17,31272,卖盘
14:48:39,18.38,0.0,4,7352,卖盘
14:48:42,18.38,0.0,84,154466,卖盘
14:48:45,18.38,0.0,7,12866,卖盘
14:48:48,18.38,0.0,5,9190,卖盘
14:48:51,18.38,0.0,69,126860,卖盘
14:48:54,18.38,0.0,10,18380,卖盘
14:48:57,18.37,-0.01,6,11023,卖盘
14:49:00,18.38,0.01,12,22055,买盘
14:49:03,18.38,0.0,15,27571,卖盘
14:49:06,18.38,0.0,53,97427,卖盘
14:49:09,18.38,0.0,57,104766,卖盘
14:49:12,18.39,0.01,33,60686,买盘
14:49:15,18.38,-0.01,2,3676,卖盘
14:49:18,18.39,0.01,22,40453,买盘
14:49:21,18.38,-0.01,1,1838,卖盘
14:49:24,18.38,0.0,351,645138,卖盘
14:49:27,18.38,0.0,25,45950,买盘
14:49:30,18.38,0.0,15,27570,买盘
14:49:33,18.37,-0.01,328,601940,卖盘
14:49:36,18.37,0.0,70,128590,买盘
14:49:39,18.36,-0.01,333,611441,卖盘
14:49:42,18.36,0.0,3,5508,卖盘
14:49:45,18.37,0.01,27,49577,买盘
14:49:48,18.36,-0.01,166,304777,卖盘
14:49:57,18.36,0.0,15,27538,买盘
14:50:00,18.35,-0.01,21,38535,卖盘
14:50:03,18.35,0.0,35,64225,卖盘
14:50:06,18.36,0.01,14,25703,买盘
14:50:09,18.35,-0.01,100,183587,卖盘
14:50:12,18.36,0.01,4,7342,买盘
14:50:15,18.36,0.0,8,14687,买盘
14:50:18,18.36,0.0,95,174442,买盘
14:50:21,18.35,-0.01,7,12845,卖盘
14:50:24,18.36,0.01,31,56915,中性盘
14:50:27,18.36,0.0,38,69742,卖盘
14:50:30,18.35,-0.01,21,38538,卖盘
14:50:33,18.36,0.01,53,97308,买盘
14:50:36,18.37,0.01,143,262668,买盘
14:50:39,18.36,-0.01,3,5506,中性盘
14:50:42,18.37,0.01,37,67948,买盘
14:50:45,18.36,-0.01,17,31212,卖盘
14:50:48,18.36,0.0,12,22028,卖盘
14:50:54,18.36,0.0,10,18360,买盘
14:50:57,18.35,-0.01,22,40390,卖盘
14:51:00,18.36,0.01,7,12848,中性盘
14:51:03,18.35,-0.01,301,552336,卖盘
14:51:06,18.35,0.0,58,106485,卖盘
14:51:09,18.35,0.0,144,264298,卖盘
14:51:12,18.35,0.0,36,66070,卖盘
14:51:15,18.36,0.01,54,99143,买盘
14:51:18,18.35,-0.01,110,201850,卖盘
14:51:21,18.36,0.01,4,7341,买盘
14:51:24,18.36,0.0,61,111954,买盘
14:51:27,18.35,-0.01,44,80741,卖盘
14:51:30,18.36,0.01,83,152387,买盘
14:51:33,18.35,-0.01,1,1835,卖盘
14:51:36,18.35,0.0,201,368848,卖盘
14:51:39,18.36,0.01,71,130343,买盘
14:51:42,18.36,0.0,20,36706,买盘
14:51:45,18.36,0.0,61,111995,买盘
14:51:48,18.35,-0.01,38,69730,卖盘
14:51:51,18.36,0.01,118,216646,买盘
14:51:54,18.36,0.0,6,11015,买盘
14:51:57,18.37,0.01,241,442401,买盘
14:52:00,18.35,-0.02,30,55051,卖盘
14:52:03,18.36,0.01,44,80782,买盘
14:52:06,18.35,-0.01,28,51417,卖盘
14:52:09,18.37,0.02,40,73477,买盘
14:52:12,18.37,0.0,55,101018,买盘
14:52:15,18.35,-0.02,248,455326,卖盘
14:52:18,18.36,0.01,53,97293,买盘
14:52:21,18.35,-0.01,11,20195,卖盘
14:52:24,18.36,0.01,52,95469,买盘
14:52:27,18.35,-0.01,4,7342,卖盘
14:52:30,18.35,0.0,33,60573,卖盘
14:52:33,18.36,0.01,34,62421,买盘
14:52:36,18.37,0.01,17,31225,买盘
14:52:39,18.36,-0.01,76,139573,卖盘
14:52:42,18.36,0.0,1,1836,卖盘
14:52:45,18.35,-0.01,94,172586,卖盘
14:52:48,18.35,0.0,12,22031,卖盘
14:52:51,18.35,0.0,14,25703,卖盘
14:52:54,18.35,0.0,2,3670,卖盘
14:52:57,18.35,0.0,58,106465,卖盘
14:53:00,18.35,0.0,1,1835,卖盘
14:53:03,18.35,0.0,4,7340,卖盘
14:53:06,18.36,0.01,71,130355,买盘
14:53:09,18.35,-0.01,19,34865,卖盘
14:53:12,18.35,0.0,1,1835,卖盘
14:53:15,18.35,0.0,6,11010,卖盘
14:53:18,18.36,0.01,10,18356,买盘
14:53:21,18.35,-0.01,29,53215,卖盘
14:53:24,18.36,0.01,12,22031,买盘
14:53:27,18.35,-0.01,39,71603,卖盘
14:53:30,18.36,0.01,161,295592,买盘
14:53:33,18.35,-0.01,16,29365,卖盘
14:53:36,18.35,0.0,69,126642,卖盘
14:53:39,18.36,0.01,54,99140,买盘
14:53:42,18.35,-0.01,202,370670,卖盘
14:53:45,18.36,0.01,27,49565,买盘
14:53:48,18.36,0.0,157,288250,买盘
14:53:51,18.36,0.0,41,75257,买盘
14:53:54,18.35,-0.01,2,3670,卖盘
14:53:57,18.36,0.01,36,66095,买盘
14:54:00,18.35,-0.01,5,9175,卖盘
14:54:03,18.36,0.01,41,75241,买盘
14:54:06,18.36,0.0,27,49567,买盘
14:54:09,18.36,0.0,196,359856,买盘
14:54:12,18.36,0.0,37,67932,卖盘
14:54:15,18.36,0.0,29,53243,卖盘
14:54:18,18.36,0.0,235,431459,买盘
14:54:21,18.36,0.0,4,7344,卖盘
14:54:24,18.37,0.01,8,14693,买盘
14:54:27,18.36,-0.01,17,31216,卖盘
14:54:30,18.36,0.0,2,3672,卖盘
14:54:33,18.37,0.01,38,69771,买盘
14:54:36,18.36,-0.01,119,218589,卖盘
14:54:39,18.36,0.0,13,23878,卖盘
14:54:42,18.37,0.01,15,27546,买盘
14:54:45,18.38,0.01,119,219213,买盘
14:54:48,18.36,-0.02,3,5509,卖盘
14:54:51,18.37,0.01,6,11022,卖盘
14:54:54,18.37,0.0,16,29392,卖盘
14:54:57,18.37,0.0,72,132302,卖盘
14:55:00,18.37,0.0,4,7348,卖盘
14:55:03,18.37,0.0,29,53273,卖盘
14:55:06,18.38,0.01,128,235259,买盘
14:55:09,18.37,-0.01,13,23886,卖盘
14:55:12,18.37,0.0,183,336229,卖盘
14:55:15,18.37,0.0,96,176352,卖盘
14:55:18,18.37,0.0,440,807888,卖盘
14:55:21,18.38,0.01,68,124979,买盘
14:55:24,18.37,-0.01,46,84518,中性盘
14:55:27,18.37,0.0,5,9185,卖盘
14:55:30,18.37,0.0,87,159789,买盘
14:55:36,18.37,0.0,70,128588,买盘
14:55:39,18.37,0.0,81,148797,买盘
14:55:42,18.36,-0.01,3,5509,卖盘
14:55:45,18.37,0.01,83,152458,买盘
14:55:48,18.36,-0.01,76,139609,卖盘
14:55:51,18.36,0.0,1,1836,卖盘
14:55:54,18.37,0.01,197,361887,买盘
14:55:57,18.36,-0.01,16,29376,卖盘
14:56:00,18.37,0.01,5,9182,买盘
14:56:03,18.36,-0.01,55,101023,卖盘
14:56:06,18.37,0.01,18,33059,买盘
14:56:09,18.36,-0.01,8,14688,卖盘
14:56:12,18.36,0.0,85,156101,卖盘
14:56:15,18.37,0.01,48,88176,买盘
14:56:18,18.36,-0.01,43,78948,卖盘
14:56:21,18.36,0.0,100,183671,卖盘
14:56:24,18.37,0.01,111,203896,买盘
14:56:27,18.36,-0.01,69,126698,卖盘
14:56:30,18.36,0.0,36,66108,卖盘
14:56:33,18.35,-0.01,240,440406,卖盘
14:56:36,18.36,0.01,8,14686,卖盘
14:56:39,18.36,0.0,10,18360,卖盘
14:56:42,18.36,0.0,72,132192,卖盘
14:56:45,18.36,0.0,100,183648,卖盘
14:56:48,18.37,0.01,91,167120,买盘
14:56:51,18.37,0.0,47,86333,买盘
14:56:54,18.37,0.0,146,268311,买盘
14:56:57,18.37,0.0,80,146960,卖盘
14:57:00,18.37,0.0,66,121132,卖盘
15:00:03,18.35,-0.02,2258,4143063,卖盘
